date,piid,agency,ceiling_value,value,update_date,fpds_status,fpds_link,vendor,description
2/26/2025,72027922F50005,USAID,594029,0,,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72027922F50005&modNumber=P00003&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD,VISTANT, Education Program Manager for USAID/Yemen 
2/26/2025,72027923F50002,USAID,458348,154683,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72027923F50002&modNumber=P00002&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD,VISTANT, Development Outreach and Communications Specialist for USAID/Yemen\r\n\r\n 
2/26/2025,72027924P00003,USAID,55000,5000,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72027924P00003&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,BENA CHARITY FOR HUMAN DEVELOPMENT, Local Works Hygiene Promotion Activity 
2/26/2025,72028022F50005,USAID,431100,44732,,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72028022F50005&modNumber=P00004&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD,VISTANT, Accounting Technician and Budget Specialist 
2/26/2025,72028024F00001,USAID,37407,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72028024F00001&modNumber=0&idvAgencyID=&idvPIID=72MC1023D00002&contractType=AWARD,INTELLECTECHS INC, 25x iphones for Frankfurt 
2/26/2025,72029422C00003,USAID,87624932,34624932,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029422C00003&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,"CHEMONICS INTERNATIONAL, INC.", WBG/EGI - MEPPA - Building Regional Economic Bridges (BREB) Activity  
2/26/2025,72029422F50002,USAID,2729124,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029422F50002&modNumber=P00009&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD,VISTANT, WBG-MEPPA: Hire the services of Special Advisor for Middle East Partnership for Peace Act (MEPPA) Implementation under the PCMG contract 
2/26/2025,72029422F50003,USAID,66502,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029422F50003&modNumber=0&idvAgencyID=&idvPIID=AID294E1700002&contractType=AWARD,FORVIS MAZARS CHARTERED ACCOUNTANTS AND CONSULTANTS, Award a BPA Call Order for the West Bank and Gaza Mission Order No. 21 Compliance review under BPA No. AID-294-E-17-00002. 
2/26/2025,72029423F00002,USAID,46102450,7702450,,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029423F00002&modNumber=P00003&idvAgencyID=&idvPIID=7200AA22D00018&contractType=AWARD,"ARD, INC", Non-Revenue Water Management Project 
2/26/2025,72029423F50001,USAID,66810,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029423F50001&modNumber=0&idvAgencyID=&idvPIID=AID294E1700001&contractType=AWARD,ERNST & YOUNG - MIDDLE EAST, WBG-PSO: Compliance Reviews for Mission's Activities - Ernst & Young 
2/26/2025,72029423P00035,USAID,31104,0,,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029423P00035&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,Partner Communications,$15
2/26/2025,72029423P00038,USAID,86000,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029423P00038&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,NOTRE DAME OF JERUSALEM CENTER," Renewal of TDY Suite/apartment at Notre-Dame hotel in Jerusalem for the use of mission employees. A rental fee of $3883 per month. Total of the rent per year is $ 37000. Additional 30 nights @ a price of $200 per night  total of $6000.  Payment of the additional night will be paid monthly on actual use. \r\nPerformance period: The performance period of this purchase order is from Oct 1, 2023 through Sept 30,2024 with an option period of an additional one year through Sept 30, 2025 subject to the availability of funds appropriated annually by the Congress of the United States of America. The contract for the convenience of the government may be terminated in full or in part at any time with an advance notice of two weeks.\r\nPayment Method: Annual payment will be paid in advance to cover the cost of the annual rent of the apartment only. The additional $ 6000 will be paid on actual use approved by Travel office. No VAT is needed under this Purchase Order.\r\nA & A Specialist – Suheil Ghattas "
2/26/2025,72029424F00006,USAID,7388573,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424F00006&modNumber=0&idvAgencyID=&idvPIID=72029424D00007&contractType=AWARD,MORGANTI GROUP INC, Build 4 Tomorrow - Jenin & Qalqilya Youth Development Resource Centers Project 
2/26/2025,72029424P00024,USAID,36340,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424P00024&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,FORVIS MAZARS CHARTERED ACCOUNTANTS AND CONSULTANTS, Debt Relief Assessment- FY2024 
2/26/2025,72029424P00025,USAID,53180,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424P00025&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,ERNST & YOUNG - MIDDLE EAST, The contractor will perform 11 financial audits under the USAID mission awards.  
2/26/2025,72029424P00029,USAID,30506,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424P00029&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,TEAMNET, Packing security equipment to be shipped back to US.  Estimated amount $1600 + VAT. \r\nPrompt Payment:  Bills are to be paid within 30 days after receipt and acceptance of material and/or services - or - after receipt of a proper invoice whichever is later.\r\nNote: VAT is not included under this Purchase Order. 17% VAT will be paid through MOD.\r\n 
2/26/2025,72029424P00039,USAID,34286,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424P00039&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,COMPUTER MEDIA CENTER," The contractor will provide IT hardware, racks, cabling and wiring for Agron new office per the attached price quote dated Sept 12, 2024.  Total price is NIS 105,000 + VAT.  An amount of NIS 15000 is added to the Purchase order in case other items needed to be purchase through the implemtation of the project. All additional goods or labor need to be approved by COR Sari Tahhan in advance before process.  Grand total amount of this purchase order is NIS 120,000 + VAT.\r\nPrompt Payment:  Bills are to be paid within 30 days after receipt and acceptance of material and/or services - or - after receipt of a proper invoice whichever is later.\r\n\r\nNote: VAT is not included under this Purchase Order. 17% VAT will be paid through MOD.\r\n\r\n\r\n "
2/26/2025,72029424P00051,USAID,32000,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424P00051&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,EPSILON DELTA HOTELS,$16
2/26/2025,72029424P00054,USAID,97142,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029424P00054&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,Ali Daburi," The purpose of this order is to purchase and install new carpets for both offices in Jerusalem and Tel Aviv.  The total amount of this purchase order includes 1400 M carpets, 1400 M panels, remove of old carpets & panels and the labor for installing the new ones. Grand total amount is NIS 340,200 + VAT.  \r\nPrompt Payment: Bills are to be paid within 30 days after receipt and acceptance of material and/or\r\nservices - or - after receipt of a proper invoice whichever is later. Payment will be done on actual quantities and labor provided by the contractor and approve by CTO.\r\nNote: VAT is not included under this Purchase Order. 17% VAT will be paid through MOD. "
2/26/2025,72029425P00007,USAID,35315,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029425P00007&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,FARRAGE & NASHWAN CO., Acquiring the services of the audit firm to perform financial audits and engagements from the FY 2025 Mission's annual audit plan.   
2/26/2025,72029425P00009,USAID,69000,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029425P00009&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,ERNST & YOUNG - MIDDLE EAST, Perform selected audits and engagements from the Mission's FY 2025 audit plan 
2/26/2025,72029425P00014,USAID,46000,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72029425P00014&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,NOTRE DAME OF JERUSALEM CENTER," Renewal of renting TDY Suite/apartment at Notre-Dame hotel in Jerusalem for the use of mission employees. A rental fee of $3167 per month. Total of the rent per year is $ 38000. Additional 40 nights @ a price of $200 per night total of $8000. Payment of the additional night will be paid monthly on actual use.\r\nPerformance period: The performance period of this purchase order is from Oct 1, 2025 through Sept 30,2026 with an option period of an additional two years through Sept 30, 2028 subject to the availability of funds appropriated annually by the Congress of the United States of America. The contract for the convenience of the government may be terminated in full or in part at any time with an advance notice of two weeks.\r\nPayment Method: Annual payment will be paid in advance to cover the cost of the annual rent of the apartment only. The additional $ 8000 will be paid on actual use approved by Travel office. No VAT is needed under this Purchase Order.\r\nA & A Specialist – Suheil Ghattas\r\n "
2/26/2025,72030618C00011,USAID,75672170,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72030618C00011&modNumber=P00018&idvAgencyID=&idvPIID=&contractType=AWARD,DAI GLOBAL LLC, The purpose of this contract is to procure the services of a Contractor for the implementation of the Afghanistan Value Chains - Livestock activity. 
2/26/2025,72030619C00004,USAID,44848003,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72030619C00004&modNumber=P00031&idvAgencyID=&idvPIID=&contractType=AWARD,"MANAGEMENT SYSTEMS INTERNATIONAL, INC."," Afghanistan Monitoring, Evaluation, and Learning Activity (AMELA) "
2/26/2025,72030621M00002,USAID,395216,0,,"ADDITIONAL WORK (NEW AGREEMENT, JUSTIFICATION REQUIRED)",https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72030621M00002&modNumber=P00006&idvAgencyID=&idvPIID=GS23F056AA&contractType=AWARD,CONRAD LLP, New Task Order under Solicitation # 72030621Q00001 to provide financial and close-out audit of costs incurred in Afghanistan of the USAID Resources Managed by the implementing partners under the respective awards specified in Group C as described in Section C of the Solicitation. 
2/26/2025,72030624F00001,USAID,57501,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72030624F00001&modNumber=P00001&idvAgencyID=&idvPIID=72MC1023D00002&contractType=AWARD,INTELLECTECHS INC, Apple Mobility Mobile Device IDIQ 
2/26/2025,72030624F50001,USAID,646971,0,,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72030624F50001&modNumber=P00001&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD,VISTANT," The purpose of this Blanket Purchase Agreement (BPA) Call Order, under MENA-ISS BPA number 72028021A00002 with Vistant, is to procure HR Specialist, Mid Level A&A Specialist and Sr. Program Analyst Services for USAID/ Afghanistan. \r\nA&A Specialist, Base Period: April 08, 2024 – September 30, 2024, Option 6 Months\r\nHR Specialist, Base Period: April 08, 2024 – May 31, 2024 \r\nSr. Economic Program Analyst, Base Period: May 01, 2024 – April 30, 2025 "
2/26/2025,72030624F50003,USAID,433824,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72030624F50003&modNumber=0&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD,VISTANT, Program Manager - Junior Services - Amber Kainz - USAID/Afghanistan 
2/26/2025,72036723F00001,USAID,8212739,3986241,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036723F00001&modNumber=P00003&idvAgencyID=&idvPIID=7200AA21D00014&contractType=AWARD,BIZSOLUTIONS 360 INC.," USAID Nepal Engineering Services serves to support USAID/Nepal Technical Offices in the provision of engineering services, providing oversight on other construction awards.  "
2/26/2025,72036724C00002,USAID,56000000,36011602,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036724C00002&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,WINROCK INTERNATIONAL INSTITUTE FOR AGRICULTURAL DEVELOPMENT," The purpose of the USAID Agriculture Transformation activity is to catalyze Nepal inclusive agricultural transformation through improved productivity, competitiveness, women's economic advancement, and climate resilience.\r\n\r\nThe activity will focus on the following specific objectives:\r\nObjective 1: Agricultural productivity, competitiveness, and diversification increased. \r\nObjective 2: Enabling environment for private sector investment in agriculture and equitable access to market systems improved.\r\nObjective 3: Climate and economic resilience of women, youth, and marginalized communities enhanced.\r\nObjective 4: Capacity of national agricultural research institutions and extension systems strengthened.\r\n "
2/26/2025,72036724P00006,USAID,3919,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036724P00006&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,Tanka Bahadur Budha, Retain the Gardener at Temple house during the transition of the Mission Directors who will maintain the garden and premises. 
2/26/2025,72036724P00009,USAID,63359,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036724P00009&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,INTELLECTECHS INC, Curved monitor - to procure 80 units for USAID/Nepal 
2/26/2025,72036724P00021,USAID,33098,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036724P00021&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,INTELLECTECHS INC, To procure 20 units of OE funded iPhones to replace the old phones 
2/26/2025,72036724P00029,USAID,43425,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036724P00029&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,GOVERNANCE LAB PVT. LTD.," The purpose of the GID learning series 2024 - 2025 is to help USAID implementing partners to improve programming to the most marginalized groups in Nepal and increase local participation during design, implementation, and monitoring, evaluation, and learning (MEL). "
2/26/2025,72036724P00030,USAID,99420,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036724P00030&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"INSIGHTPACT CO., LTD.", USAID/Nepal requires the services of a qualified consulting firm to support USAID's Mission Action Plan for Local Staff (FSN) Empowerment. 
2/26/2025,72036725C00001,USAID,4464064,2214064,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72036725C00001&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,NEW ERA," The goal of USAID Nepal Health Surveys is to support the Government of Nepal's (GON) Ministry of Health and Population (MOHP) in designing and implementing two large-scale, nationally-representative surveys- the 2025 Nepal Health Facility Survey (NHFS) and the 2026 Nepal Demographic and Health Survey (NDHS). "
2/26/2025,72038324P00009,USAID,33550,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038324P00009&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,RESEARCH INTELLIGENCE UNIT (PVT) LTD, USAID Sri Lanka-Maldives Outreach Support Activity 
2/26/2025,72038324P00012,USAID,88000,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038324P00012&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,SEVEN MEDIA GROUP PVT LTD," The USAID Sri Lanka-Maldives Outreach and Media Services Support Activity will strengthen the Missions strategic communications and outreach to achieve our development objectives for Sri Lanka and Maldives. USAID requests the professional services of a full-service public relations/marketing firm to provide a wide range of high-quality communications and outreach services to the Mission, including but not limited to, photography, videography, infographics, event planning and staging, social media content, publications, translations as needed, and media outreach and analysis. "
2/26/2025,72038324P00016,USAID,42811,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038324P00016&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,BEAN GROUP GLOBAL LLC,$18
2/26/2025,72038621P00014,USAID,65069,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038621P00014&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,AZB & PARTNERS, To acquire services from local law firm to provide legal and strategy advice. 
2/26/2025,72038622P00011,USAID,26750,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038622P00011&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,A1 SOLUTIONS, Hiring Gardner services for USAID India Mission for a period of 4 years.  
2/26/2025,72038623P00001,USAID,34280,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038623P00001&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,DALBERG DEVELOPMENT ADVISORS PRIVATE LIMITED," The duration of the Purchase Order will initially be for six months and may be extended in additional six-month increments, up to a maximum of five years, subject to the availability of funds.\r\n "
2/26/2025,72038624F00002,USAID,80505,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038624F00002&modNumber=P00001&idvAgencyID=&idvPIID=72MC1023D00002&contractType=AWARD,INTELLECTECHS INC, Procurement of iPhones 
2/26/2025,72038624F50001,USAID,29163,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038624F50001&modNumber=P00001&idvAgencyID=&idvPIID=72MC1020A00001&contractType=AWARD,PN AUTOMATION INC, Procurement of Tableau and ArcGIS licenses via DataSeed 
2/26/2025,72038824F50001,USAID,49667,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038824F50001&modNumber=P00001&idvAgencyID=&idvPIID=72038823A00002&contractType=AWARD,CARROTCOMM LTD.," Pillar 3, Part 2: Videography and Film Production "
2/26/2025,72038824F50003,USAID,89048,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038824F50003&modNumber=P00001&idvAgencyID=&idvPIID=72038823A00005&contractType=AWARD,MAGNITO DIGITAL LIMITED, Pillar 2: Youth and Media Outreach Support Services 
2/26/2025,72038824F50005,USAID,39073,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038824F50005&modNumber=P00001&idvAgencyID=&idvPIID=72038823A00004&contractType=AWARD,KHELBEI BANGLADESH LTD., Pillar #4 - Production of Print and Promotional Materials 
2/26/2025,72038824P00067,USAID,32622,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038824P00067&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,E SOFT LIMITED, Supply of APC Back UPSs 
2/26/2025,72038824P00072,USAID,67613,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038824P00072&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,INTELLECTECHS INC," Supply of toners for printers, camera, iphone chargers, covers etc "
2/26/2025,72039121P00011,USAID,63718,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72039121P00011&modNumber=P00007&idvAgencyID=&idvPIID=&contractType=AWARD,BNF-BRIGHT NEW FUTURE PRIVATE LIMITED, Staff House Management Services for 5 Years 
2/26/2025,72039123F50003,USAID,3950,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72039123F50003&modNumber=0&idvAgencyID=&idvPIID=72039123A00001&contractType=AWARD,SUNRISE DIGITAL, PRINTING SERVICES FOR USAID PAKISTAN 
2/26/2025,72039125F50001,USAID,67288,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72039125F50001&modNumber=P00001&idvAgencyID=&idvPIID=72039121A00002&contractType=AWARD,INSTITUTE OF SOCIAL AND POLICY SCIENCES, Third Party Assessment of the Education Management Organization Reform initiated through the Sindh Basic Education Program (SBEP)\r\n 
2/26/2025,72043924F00002,USAID,4856213,3656213,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72043924F00002&modNumber=0&idvAgencyID=&idvPIID=72048623D00005&contractType=AWARD,BIXAL SOLUTIONS INCORPORATED, USAID/Laos MEL Support Task Order (through RDMA-PCMEL IDIQ)  
2/26/2025,72043924F50002,USAID,430413,13413,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72043924F50002&modNumber=0&idvAgencyID=&idvPIID=7200AA22A00005&contractType=AWARD,RESONANCE, USAID/Laos Program Office Consultant  
2/26/2025,72044023P00061,USAID,37397,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72044023P00061&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,CONG TY TNHH QUOC TE HA VIET, Requested Item(s): Printer Warranty Care Packs and Supplies - First Year Amount 
2/26/2025,72047220C00001,USAID,9556747,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72047220C00001&modNumber=P00009&idvAgencyID=&idvPIID=&contractType=AWARD,"COUNTERPART INTERNATIONAL, INC.", USAID/Timor-Leste NGO Advocacy for Good Governance Activity  
2/26/2025,72047224P00034,USAID,70920,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72047224P00034&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,TELEKOMUNIKASI INDONESIA INTERNATIONAL (TL) S.A, 12 months subscription fee for Dedicated Internet Access (DIA) of the secondary ISP (Telkomcel) at 30Mbps for period of 10-01-2024 to 09-30-2025 
2/26/2025,72047224P00039,USAID,29879,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72047224P00039&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"Visimitra Unipessoal, Lda", Purchase a 30kVA APC UPS with a one-year warranty and installation costs 
2/26/2025,72047225P00002,USAID,26964,0,,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72047225P00002&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"Metrolink, Lda", This is for annual subscription fee for the Dedicated Internet Access (DIA) of ISP (Metrolink) for WDIN WiFi at 15 Mbps for the Period of Performance of 11-05-2024 to 11-04-2025. 
2/26/2025,72048218C00002,USAID,39071932,0,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048218C00002&modNumber=P00011&idvAgencyID=&idvPIID=&contractType=AWARD,"CHEMONICS INTERNATIONAL, INC.", To provide technical assistance in the implementation of the USAID Promoting Rule of Law in Myanmar Activity. 
2/26/2025,72048620F00002,USAID,9098636,638636,,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620F00002&modNumber=P00008&idvAgencyID=&idvPIID=7200AA19D00024&contractType=AWARD,CORE INTERNATIONAL INC, New Task Order for Enhancing Equality in Energy Sector for Southeast Asia Activity 
2/26/2025,72048620P00068,USAID,43139,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620P00068&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,NATIONAL TELECOM PUBLIC COMPANY LIMITED, Telephone line for the USAID/RDMA Direct Inward Dialing (DID) 500 lines 
2/26/2025,72048620P00069,USAID,44154,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620P00069&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,ADVANCED WIRELESS NETWORK COMPANY LIMITED, Procurement for Leased Line Internet for USAID/Thailand 
2/26/2025,72048620P00070,USAID,32598,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620P00070&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=AWARD,TRUE VISIONS PUBLIC CO LTD, Renewal of True Visions Subscription for FY21 
2/26/2025,72048620P00074,USAID,85946,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620P00074&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,HP INC (THAILAND) CO LTD, Printing maintenance services for USAID/Thailand 
2/26/2025,72048620P00110,USAID,9492,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620P00110&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,"Suannattawat Co., Ltd.", Ornamental plants for USAID/THAILAND RDMA & ARTC 
2/26/2025,72048620P00120,USAID,29639,0,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048620P00120&modNumber=P00009&idvAgencyID=&idvPIID=&contractType=AWARD,SIAM INTEGRATED TECHNOLOGY CO, The purchase of Maintenance Service Agreement APC UPS system 
2/26/2025,72048622N00001,USAID,9408624,1928070,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048622N00001&modNumber=P00002&idvAgencyID=&idvPIID=GS00Q14OADU138&contractType=AWARD,"TETRA TECH, INC.", New Award: Sustainable Fish Asia Technical Support (SuFiA TS) 
2/26/2025,72048623F00001,USAID,5324570,3982040,,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72048623F00001&modNumber=P00001&idvAgencyID=&idvPIID=72048623D00003&contractType=AWARD,"ME&A, INC.", USAID/RDMA MEL for Program Cycle Management Support (MEL4PCM) 
